input1,input2,y_true_1,y_true_2,model1_out1,model1_out2,model2_out1,model2_out2
75.0,0.5,-4.412109375,-0.6441084387369713,-6.949241556161284,-0.6432877786743779,-4.242290179880733,-0.6584529012963094
75.0,0.6000000000000001,-3.903633720930232,-0.7453553219719506,-6.748972442331022,-0.7634939078401982,-3.6516225844690062,-0.7736741152945297
75.0,0.7000000000000001,-3.4273777173913045,-0.8315614027456122,-6.542945936138031,-0.8795120428065533,-3.1232977892938902,-0.881551479475825
75.0,0.8,-2.9774234693877553,-0.900219880647737,-6.334983890369471,-0.9908193843071706,-2.6624721399713596,-0.981472464457981
75.0,0.9,-2.54921875,-0.9488239552681053,-6.128706630191733,-1.0969371102465353,-2.2725741650640465,-1.072926911375355
75.0,1.0,-2.1392045454545454,-0.9748668261964972,-5.927431366516778,-1.1974350072210522,-1.955298432675399,-1.1555097888440766
76.0,0.0,-7.805739046605982,-0.0,-6.27440881315472,0.0008910441199384556,-7.801390218224899,1.13606797095267e-05
76.0,0.1,-6.94153222358889,-0.1325266463798496,-6.137259527442542,-0.12155354238753224,-7.304365790033802,-0.13238207675952313
76.0,0.2,-6.194231630532489,-0.2626606351520389,-5.984390513330069,-0.24433884495662944,-6.805983172385893,-0.26331611503198415
76.0,0.30000000000000004,-5.532891500682474,-0.3880093087089077,-5.819035037405384,-0.366839372778205,-6.313844805205671,-0.39183484247584843
76.0,0.4,-4.9366025321778375,-0.5061800094427956,-5.6447255169554555,-0.4884354050595869,-5.835251418904635,-0.5170198395330229
76.0,0.5,-4.390728213715864,-0.6147800797460424,-5.465168069309501,-0.6085200186098143,-5.377021923712292,-0.6380008451065718
76.0,0.6000000000000001,-3.8847166417992556,-0.7114168620109882,-5.284111515636403,-0.7265018179987215,-4.94533173313609,-0.7539651755764636
76.0,0.7000000000000001,-3.4107685834082657,-0.793697698629972,-5.1052173180779725,-0.8418116319943991,-4.545576714662497,-0.8641679286667971
76.0,0.8,-2.9629948217728828,-0.8592299319953336,-4.931936740453476,-0.9539058727094443,-4.182265172423994,-0.9679388939718594
76.0,0.9,-2.5368651901469437,-0.9056209044994135,-4.767400981209539,-1.0622714771669726,-3.8589393417181603,-1.0646890473070048
76.0,1.0,-2.1288379218016313,-0.9304779585345507,-4.61432911180626,-1.1664295337392745,-3.5781328248021604,-1.1539169240049014
77.0,0.0,-7.758957187278086,-0.0,-4.881051086471756,0.000988644489489765,-7.739707549519093,-0.0002655883616514143
77.0,0.1,-6.899929784400869,-0.12641972387090328,-4.719002958741579,-0.11148919168884208,-7.464697236752996,-0.11673765965405508
77.0,0.2,-6.157107961517449,-0.2505570455054211,-4.549965867368618,-0.22511955799708439,-7.182025195209982,-0.23281365262040177
77.0,0.30000000000000004,-5.499731418041231,-0.37012956266716823,-4.377462364400608,-0.33933015138959444,-6.895972228287933,-0.34765340975468945
77.0,0.4,-4.907016167089384,-0.482854873119759,-4.205145710570164,-0.45354661620882175,-6.610779133537129,-0.4604376164483972
77.0,0.5,-4.364413417843924,-0.5864505746268079,-4.036671198767233,-0.567197053105304,-6.330541471011677,-0.5703773627088816
77.0,0.6000000000000001,-3.8614345071570004,-0.6786342649519301,-3.8755672310417357,-0.6797171684304213,-6.059111915041245,-0.6767235696894183
77.0,0.7000000000000001,-3.390326944875859,-0.7571235418587398,-3.7251125008308943,-0.7905549134820335,-5.800013428041194,-0.7787747723589885
77.0,0.8,-2.945236809864743,-0.8196360031108513,-3.5882252481232544,-0.8991746359226449,-5.556364406906077,-0.8758864015294527
77.0,0.9,-2.521661085865378,-0.8638892464718797,-3.467369801635876,-1.0050619738239357,-5.330818838239172,-0.9674749748639141
77.0,1.0,-2.116079232894023,-0.8876008697054392,-3.3644845547928792,-1.1077270944009572,-5.12552382973029,-1.053026178525906
78.0,0.0,-7.703552938801455,-0.0,-6.795500164155992,-0.0016849309038127203,-7.708007236993176,-0.00014981693962312637
78.0,0.1,-6.850659577719865,-0.12052498130369096,-6.605589178359763,-0.10316144362217161,-7.576949358243016,-0.0933376677122329
78.0,0.2,-6.1131420095005105,-0.2388739850111267,-6.391708585180792,-0.20620258619773651,-7.435709580031941,-0.1868008100700235
78.0,0.30000000000000004,-5.46045958309162,-0.3528710335260521,-6.158112516905566,-0.31029340358761504,-7.286423466199812,-0.2798658467347861
78.0,0.4,-4.871976723458218,-0.4603401492522118,-5.909588239131604,-0.41491219646488575,-7.131307942832153,-0.3718686920691616
78.0,0.5,-4.333248528075819,-0.5591053545933508,-5.65129293415646,-0.5195351307245708,-6.972606308226597,-0.46216259847431956
78.0,0.6000000000000001,-3.833861230008165,-0.6469906719532137,-5.388575791891908,-0.6236403327200754,-6.812534438280089,-0.5501259752037967
78.0,0.7000000000000001,-3.3661176971719398,-0.7218201237355454,-5.126793980135179,-0.726712283937125,-6.653229638106871,-0.6351693650314203
78.0,0.8,-2.9242058094225936,-0.7814177323440905,-4.871131327737016,-0.8282462728294728,-6.496703624505134,-0.716741634211657
78.0,0.9,-2.503654705110473,-0.8236075201825943,-4.626428276237864,-0.9277522846683217,-6.344801552865617,-0.794336476435731
78.0,1.0,-2.1009689833094876,-0.8462135096548008,-4.3970308578447685,-1.02475900519684,-6.199167449290078,-0.8674971854379303
79.0,0.0,-7.639703521727192,-0.0,-7.66700531647446,0.0024078611618620904,-7.890033949055898,0.003709745502988304
79.0,0.1,-6.793879203250253,-0.11483907476182866,-7.3301937858412005,-0.08656355893336554,-7.838851124181291,-0.06838814968052276
79.0,0.2,-6.062474407564159,-0.2276048262079974,-6.953631990583302,-0.17728381631881585,-7.775266671196917,-0.14120158294322743
79.0,0.30000000000000004,-5.415201613930157,-0.3362239310228464,-6.544468837603578,-0.2693021673640203,-7.700242864067477,-0.2142066626522712
79.0,0.4,-4.831596281308548,-0.43862306589071565,-6.110825210356832,-0.36215892520703996,-7.61489999566386,-0.28688157545730175
79.0,0.5,-4.297333230971546,-0.5327289074959454,-5.661526356687148,-0.4553893802821928,-7.520488484842323,-0.35871253917770834
79.0,0.6000000000000001,-3.802085008487486,-0.6164681325228757,-5.20580357986611,-0.5485275800931826,-7.418358448463273,-0.4291996847418831
79.0,0.7000000000000001,-3.3382182779720986,-0.6877674176558464,-4.752979301599981,-0.6411103232918244,-7.3099276949031715,-0.4978632559269801
79.0,0.8,-2.8999690919209344,-0.744553439579198,-4.3121504807945525,-0.7326808488559216,-7.196648998576767,-0.56424853019992
79.0,0.9,-2.482903644561337,-0.7847528749772704,-3.89188537831742,-0.8227927612358539,-7.079978219857973,-0.627931286188714
79.0,1.0,-2.083555505925598,-0.8062924005344037,-3.499947753360335,-0.9110134946018795,-6.961343563114388,-0.6885219563135283
80.0,0.0,-7.567613915774752,-0.0,-7.297121973749281,0.00965045948974419,-6.686044766940592,-0.031079361253758986
80.0,0.1,-6.7297709465282605,-0.10935847350284945,-6.844427120435006,-0.06511269315699497,-6.665979899479334,-0.09005701874156496
80.0,0.2,-6.005267817034157,-0.21674257135569758,-6.3478742586432695,-0.14166267614667571,-6.639059885102662,-0.1499291013806
80.0,0.30000000000000004,-5.364102805005045,-0.32017791790854316,-5.816777896447952,-0.2196207853105745,-6.605691984111502,-0.21026533869970743
80.0,0.4,-4.786004476462951,-0.41769013751138484,-5.26158250796144,-0.29859862551534816,-6.566377272935816,-0.2706332094564749
80.0,0.5,-4.256782827623297,-0.5073048545142214,-4.693521846313648,-0.37820132333619544,-6.521698126776503,-0.3306031215749928
80.0,0.6000000000000001,-3.766207855757666,-0.5870476932670515,-4.1242415732071835,-0.4580308467342632,-6.4723038680570495,-0.38975338148198246
80.0,0.7000000000000001,-3.3067182545015754,-0.6549442781198735,-3.5654028816084162,-0.5376892822939717,-6.4188950883619125,-0.44767544447951013
80.0,0.8,-2.872604465987967,-0.7090202334226868,-3.0282859258109,-0.6167821586231907,-6.3622071535280496,-0.503978190344181
80.0,0.9,-2.459474522626794,-0.7473011835254897,-2.5234118644412282,-0.6949216935251294,-6.302993443168568,-0.5582926746012529
80.0,1.0,-2.0638947043022045,-0.7678127527782809,-2.0602011697001292,-0.7717299692085712,-6.242008859717276,-0.610275913893073
81.0,0.0,-7.487515763247212,-0.0,-7.5558978808937844,-0.023746174772959927,-4.767701674731591,-0.17402319857145276
81.0,0.1,-6.658540803744842,-0.10407947624287221,-7.235911876016309,-0.08293244474454187,-4.751646947691121,-0.22328448371880963
81.0,0.2,-5.941706057286496,-0.2062798847100456,-6.877260267091401,-0.14377315356715747,-4.738213106730755,-0.27321572057258003
81.0,0.30000000000000004,-5.307327349831112,-0.3047221576258215,-6.486707581151738,-0.20596817280968044,-4.7276012040519815,-0.3234581979460923
81.0,0.4,-4.735347807026615,-0.3975272272145009,-6.071971786379433,-0.26920820684762886,-4.719970908081453,-0.3736510278667208
81.0,0.5,-4.211727616826558,-0.48281602570038507,-5.641471169527943,-0.3331773477730574,-4.715436509496398,-0.4234354519576535
81.0,0.6000000000000001,-3.726345054267217,-0.5587094853077755,-5.204040586594189,-0.39755570587622846,-4.714064070071533,-0.47245914821553264
81.0,0.7000000000000001,-3.271718844375412,-0.6233285382609729,-4.7686304222054705,-0.4620220703267674,-4.715869823462887,-0.5203803342926121
81.0,0.8,-2.842199861150983,-0.6747941167842788,-4.344002565649917,-0.5262565854909972,-4.720819878325708,-0.5668717893934141
81.0,0.9,-2.4334426230553436,-0.7112271531019944,-3.9384378016072636,-0.5899433906093334,-4.728831225917221,-0.6116245017550839
81.0,1.0,-2.042049753612876,-0.7307485794384206,-3.5594682353604297,-0.6527732046327772,-4.739774021566465,-0.6543511388036338
82.0,0.0,-7.399666128671014,-0.0,-6.224380420421082,-0.13687447900205396,-4.00547842468708,-0.33544041951222947
82.0,0.1,-6.580417378711009,-0.09899822715181286,-6.101352427653806,-0.18040861726273155,-3.9812260805545234,-0.3719779418507464
82.0,0.2,-5.871993121461515,-0.19620912422465614,-5.959742958670079,-0.22527407919371978,-3.9632764323907494,-0.4088152893157882
82.0,0.30000000000000004,-5.245057461793277,-0.28984536113956044,-5.802271823544386,-0.27124982041159035,-3.9518959689488433,-0.44568812261500274
82.0,0.4,-4.67978884894329,-0.37811960781755605,-5.6320930347508265,-0.31810737870775424,-3.947255607624454,-0.4823315568039519
82.0,0.5,-4.162312197377446,-0.45924453417967354,-5.4526898391809295,-0.36561276648652613,-3.9494264226884117,-0.5184833316025282
82.0,0.6000000000000001,-3.682624538454876,-0.5314328101469433,-5.267756265702073,-0.4135284159195297,-3.958377834179417,-0.5538869460966858
82.0,0.7000000000000001,-3.233332373614943,-0.5928971056403959,-5.08107080960306,-0.46161515789796126,-3.973978320582166,-0.5882946755883973
82.0,0.8,-2.808852857005732,-0.6418500905810615,-4.896368279926558,-0.5096342110340962,-3.9959986330312103,-0.621470469211289
82.0,0.9,-2.4048914918180793,-0.6765044348899708,-4.71721586816764,-0.5573491561709278,-4.02411740141945,-0.653192633894365
82.0,1.0,-2.018090762364822,-0.6950728084881543,-4.546899167192056,-0.604527875405123,-4.05792893978064,-0.6832562982817543
83.0,0.0,-7.304346123957063,-0.0,-4.284206966843943,-0.2882629611038275,-4.083630598042456,-0.3376367837988573
83.0,0.1,-6.4956506602332444,-0.09411073152057281,-4.231343578028406,-0.31802679074710005,-4.049608018616216,-0.3604821959824122
83.0,0.2,-5.7963520854627015,-0.1865223726024592,-4.177873903801927,-0.34872582489223874,-4.02122665006231,-0.3836193593062776
83.0,0.30000000000000004,-5.177492399628388,-0.27553583280697297,-4.124870540167601,-0.3802087541640093,-3.9989014893742034,-0.4068833427497654
83.0,0.4,-4.619505386502575,-0.3594520216954275,-4.073425431298436,-0.41231907991243577,-3.9829627716940337,-0.4301078101922621
83.0,0.5,-4.108694694725847,-0.4365718488291365,-4.024612457744302,-0.4448964100461298,-3.973647839175925,-0.4531270017009374
83.0,0.6000000000000001,-3.635186210527468,-0.505196223769414,-3.9794501660823194,-0.4777777937027221,-3.9710952587856543,-0.47577770392618995
83.0,0.7000000000000001,-3.191681675902977,-0.5636260560775729,-3.9388664468937282,-0.5107990786356195,-3.975341391898486,-0.49790117675026174
83.0,0.8,-2.7726701613388034,-0.6101622553149273,-3.903666870833772,-0.5437962766133976,-3.9863195353980316,-0.5193450056382505
83.0,0.9,-2.373912490286045,-0.6431057310427908,-3.8745081902694003,-0.5766069190397516,-4.003861661836412,-0.5399648464159674
83.0,1.0,-1.9920943974428351,-0.6607573928224768,-3.8518782194079186,-0.609071389963177,-4.027702695412296,-0.55962604082463
84.0,0.0,-7.201859409375876,-0.0,-3.6398935068097638,-0.36563303752063653,-4.588877157107851,-0.2065060886394728
84.0,0.1,-6.404510689052118,-0.08941287106466593,-3.594717603682514,-0.38512172595205296,-4.528363529264694,-0.22315166915261325
84.0,0.2,-5.715023918407953,-0.17721146762665985,-3.554143584220352,-0.4053028876568277,-4.469814019697241,-0.24046489540327828
84.0,0.30000000000000004,-5.104847404881134,-0.2617815151833098,-3.519006203160784,-0.4260768640576448,-4.414051015791964,-0.25832489293265454
84.0,0.4,-4.554689464307986,-0.3415087392319437,-3.490044265189171,-0.44734024104997305,-4.361875173585814,-0.27660584695640233
84.0,0.5,-4.05104591777393,-0.41477886526988966,-3.4678748039537224,-0.46898670636549467,-4.314046297150899,-0.2951784783056172
84.0,0.6000000000000001,-3.584181194433575,-0.47997761879447554,-3.452971226222332,-0.49090793501210195,-4.271264935312676,-0.31391156635253975
84.0,0.7000000000000001,-3.1468994375751107,-0.5354907253030293,-3.4456465018969498,-0.5129944923520413,-4.234155318091718,-0.33267349195486184
84.0,0.8,-2.7337670411100263,-0.579703910292879,-3.4460422340128813,-0.5351367438120023,-4.203250213881174,-0.3513337776683662
84.0,0.9,-2.3406043080471592,-0.611002899261353,-3.4541241417329496,-0.5572257615064203,-4.17897821970633,-0.3697645970146082
84.0,1.0,-1.9641434752843299,-0.6277734177057788,-3.4696841557772027,-0.5791542164461646,-4.1616539086130695,-0.3878422320032957
85.0,0.0,-7.0925305815360336,-0.0,-4.397808956972191,-0.29193967037099616,-5.349947454632701,-0.09055358198134028
85.0,0.1,-6.307286124294544,-0.08490041883178402,-4.3692927383443765,-0.30521601161481215,-5.189359494679335,-0.1133192022890454
85.0,0.2,-5.6282662034124655,-0.16826803170672536,-4.3404342400248055,-0.3192420399113942,-5.023053858298638,-0.13718000034602568
85.0,0.30000000000000004,-5.027352559265247,-0.24857003266798153,-4.31183412491214,-0.3339483237920823,-4.853319434384244,-0.16197151452898728
85.0,0.4,-4.4855463677822485,-0.3242736157587097,-4.284098662557512,-0.34926151647012627,-4.682563814953698,-0.18752065526788608
85.0,0.5,-3.989548452114019,-0.3938459750220673,-4.257818365707239,-0.36510496503910794,-4.513256544002997,-0.21364771797526166
85.0,0.6000000000000001,-3.529771033601654,-0.45575430450121185,-4.233547090228308,-0.38139934966663575,-4.347869737316579,-0.24016848696739976
85.0,0.7000000000000001,-3.0991274932363972,-0.5084657982393003,-4.211782631448805,-0.39806334508737784,-4.188818067263953,-0.2668963981437179
85.0,0.8,-2.692266710542249,-0.5504476502794904,-4.19294976631923,-0.4150142966254662,-4.038400146454845,-0.2936447239470223
85.0,0.9,-2.3050724389992108,-0.5801670546649393,-4.177386547017556,-0.43216890298684685,-3.898743298619113,-0.32022874504479915
85.0,1.0,-1.9343265222371,-0.5960912054388046,-4.165334459972664,-0.4494438980123239,-3.7717535694301896,-0.34646787341571406
86.0,0.0,-6.976703460344561,-0.0,-5.8866291643639075,-0.11293222302384709,-6.29930348299982,-0.025741868596499795
86.0,0.1,-6.204282720092127,-0.08056905368383971,-5.8719709131725235,-0.1236721003261041,-5.948327921981037,-0.06287435918196471
86.0,0.2,-5.5363517782089104,-0.15968350058101027,-5.8466913348018235,-0.135440656139188,-5.580137954720168,-0.10143061382439617
86.0,0.30000000000000004,-4.945251570420703,-0.23588873390484266,-5.811328248571595,-0.14817960987128942,-5.199792757678671,-0.14114421647289588
86.0,0.4,-4.412293539785479,-0.3077301468686676,-5.766637152887871,-0.1618253962479721,-4.812682454941343,-0.18173753731207015
86.0,0.5,-3.924395696443815,-0.3737531326858161,-5.713564386316731,-0.1763096936230517,-4.424401188840272,-0.2229249638261204
86.0,0.6000000000000001,-3.472126838404037,-0.432503084569619,-5.6532138184683625,-0.19155999384601885,-4.0406127262006,-0.264416245963199
86.0,0.7000000000000001,-3.0485160772375144,-0.482525395733407,-5.586808707095956,-0.20750020673905217,-3.666913103977449,-0.3059199025033582
86.0,0.8,-2.648299680865487,-0.5223654593905113,-5.515650561094718,-0.2240512925452275,-3.308694970575332,-0.3471466289166938
86.0,0.9,-2.267428624611982,-0.5505686687542626,-5.441076936669504,-0.24113191466955208,-2.9710182111500694,-0.38781265589936714
86.0,1.0,-1.902737307366698,-0.5656804170379918,-5.3644200673394895,-0.258659105174722,-2.658491194861026,-0.42764299834595215
87.0,0.0,-6.85473928760274,-0.0,-7.181558980480282,0.029456127318300274,-7.066518105865531,0.006654185257820133
87.0,0.1,-6.09582172361815,-0.07641437432704792,-7.159294784427889,0.0185580742429875,-6.571152714399803,-0.0439048589920078
87.0,0.2,-5.439567305646045,-0.15144915112361756,-7.116713362495204,0.006381091435612829,-6.050490878891787,-0.09606132342846674
87.0,0.30000000000000004,-4.85880049503606,-0.22372473285923064,-7.054700453277928,-0.0070146774467573225,-5.511712657071912,-0.1494532331041037
87.0,0.4,-4.33515944134876,-0.2918615220034087,-6.974563829834441,-0.02156250412924232,-4.962467408617158,-0.20370640127851128
87.0,0.5,-3.8557908492765414,-0.3544799210256737,-6.87798740793868,-0.03718962937982784,-4.410693317416106,-0.25843879763345223
87.0,0.6000000000000001,-3.411428389644154,-0.4102003323955472,-6.766972425763864,-0.053817869223393267,-3.864426663368617,-0.3132650264568691
87.0,0.7000000000000001,-2.995223036539458,-0.45764315858255084,-6.643768563048018,-0.07136426635897508,-3.331607248610525,-0.3678008445245336
87.0,0.8,-2.6020030765185913,-0.4954288020562064,-6.510798308303161,-0.08974177961693797,-2.8198865567809763,-0.4216676442329924
87.0,0.9,-2.22779026847089,-0.5221776652860356,-6.370578115972984,-0.10886000309090038,-2.3364451178156704,-0.4744968280901559
87.0,1.0,-1.8694743511643837,-0.5365101507415602,-6.225639919876624,-0.12862590660003803,-1.887825160642528,-0.525934004729113
88.0,0.0,-6.727014850445548,-0.0,-6.923556080643545,0.015343563585531794,-6.7663971814306105,0.0011851689449237646
88.0,0.1,-5.982238206289077,-0.07243191286659346,-6.856629872563187,0.003015717142914376,-6.311344793315623,-0.0550215082322823
88.0,0.2,-5.338211784547112,-0.14355612820901573,-6.76879275003985,-0.010593344481424571,-5.835465335012901,-0.11279073482925989
88.0,0.30000000000000004,-4.768266408698167,-0.21206494850309565,-6.661756672865446,-0.025416654546678075,-5.345368381126474,-0.1717201087711771
88.0,0.4,-4.254382364876374,-0.2766506762246619,-6.537692648514392,-0.04138056781865018,-4.848034671840219,-0.2313958128218093
88.0,0.5,-3.783945853375621,-0.3360056138495434,-6.399157491192616,-0.05840536985525502,-4.350650835842017,-0.29139745113521254
88.0,0.6000000000000001,-3.3478632046403423,-0.388822063853569,-6.249006251540803,-0.07640594023672875,-3.860436773339636,-0.3513029807572068
88.0,0.7000000000000001,-2.9394130107381633,-0.4337923287125673,-6.090294503777597,-0.0952924611895517,-3.3844714675809247,-0.410693653143073
88.0,0.8,-2.5535199228221876,-0.46960871090236717,-5.926175155065771,-0.1149711642262673,-2.929523107342075,-0.46915888855047067
88.0,0.9,-2.186279826394803,-0.4949635128987976,-5.759794634378975,-0.13534510554202983,-2.5018892012319887,-0.5263009958867648
88.0,1.0,-1.8346404137578767,-0.5085490371776872,-5.594193217162029,-0.15631496118064558,-2.1072519582459743,-0.5817396736393333
89.0,0.0,-6.5939205432632795,-0.0,-4.652634094349309,-0.15187680974208595,-6.414647885696913,-0.007142107349319138
89.0,0.1,-5.86387934025913,-0.06861714786538199,-4.507632529639394,-0.16522109549414216,-6.08713625719841,-0.06067044151584172
89.0,0.2,-5.23259501175086,-0.13599547059377615,-4.353508979879476,-0.179586607431737,-5.745794414418604,-0.11565701009836987
89.0,0.30000000000000004,-4.6739260321366185,-0.20089614304819464,-4.1931237412484395,-0.19490290537641886,-5.395408242911233,-0.17171786954994664
89.0,0.4,-4.1702092084421825,-0.26208034009164954,-4.029600535038938,-0.21109409793088757,-5.040991962242853,-0.2284588195898232
89.0,0.5,-3.7090803055855948,-0.31830923658715315,-3.866225717613917,-0.22807946892968017,-4.6876688226107515,-0.28548002203991973
89.0,0.6000000000000001,-3.2816255726938177,-0.3683440073977176,-3.706338684378594,-0.24577414749816917,-4.340548013437729,-0.3423806906311373
89.0,0.7000000000000001,-2.88125658520852,-0.410945827386355,-3.5532185631482354,-0.26408981457622605,-4.004601902920254,-0.3987637800723284
89.0,0.8,-2.502998410299939,-0.4448758714160773,-3.409972556340109,-0.2829354370787222,-3.6845477384498535,-0.4542405982113992
89.0,0.9,-2.1430241765605658,-0.4688953143498972,-3.279431233680218,-0.30221802144421794,-3.3847377171247137,-0.5084352635598826
89.0,1.0,-1.7983419663445304,-0.48176533105082636,-3.16405569763825,-0.3218433779773667,-3.1090610112635217,-0.5609889393764595
90.0,0.0,-6.455858382046721,-0.0,-2.8815559027054016,-0.352261980604182,-6.40461417559087,0.0041236915141758534
90.0,0.1,-5.741102632605832,-0.06496551688925932,-2.7138288800778776,-0.3648297352038598,-6.125723407613477,-0.04187603214689817
90.0,0.2,-5.123036006398366,-0.12875813578051795,-2.548212809980064,-0.37808220023253253,-5.833827782508408,-0.08929029463534532
90.0,0.30000000000000004,-4.576064323744881,-0.1902049586757753,-2.387720109351669,-0.39195462221140903,-5.533009938544609,-0.13778791452840455
90.0,0.4,-4.082894219997115,-0.2481330875770305,-2.2354118091967594,-0.4063784503203365,-5.227571988660136,-0.18702775371534924
90.0,0.5,-3.6314203399012808,-0.3013696244862831,-2.0943011809242336,-0.4212819006129257,-4.921933232536531,-0.2366627131314814
90.0,0.6000000000000001,-3.2129155668790648,-0.34874167140553247,-1.9672549790740024,-0.43659055096664234,-4.6205238736793985,-0.2863438052341576
90.0,0.7000000000000001,-2.8209294234595452,-0.3890763303367777,-1.8568968020542105,-0.4522279602310461,-4.327678300584642,-0.3357242403986425
90.0,0.8,-2.4505911409401837,-0.4212007032820182,-1.765517111070725,-0.4681163038431862,-4.047531532744427,-0.3844634565239195
90.0,0.9,-2.098153974165184,-0.4439418922432534,-1.6949942123119257,-0.4841770190634441,-3.7839222763190987,-0.4322310247388368
90.0,1.0,-1.7606886496491052,-0.45612699922248257,-1.6467300083746852,-0.500331451940587,-3.5403057611537196,-0.47871037435190755
91.0,0.0,-6.313239985271515,-0.0,-3.1782090168921115,-0.45427403312302095,-4.78828340661532,-0.03698592781448268
91.0,0.1,-5.614274129759311,-0.061472428523907933,-3.0798860604930764,-0.463907905232018,-4.50490727794076,-0.07358945712736159
91.0,0.2,-5.009861407667072,-0.12183502383474629,-2.985373239053427,-0.47403024955750495,-4.21495872987447,-0.11146384508830437
91.0,0.30000000000000004,-4.4749730483836325,-0.1799779527194456,-2.8963840660560765,-0.48459184030161573,-3.9224340099277386,-0.1503450973088895
91.0,0.4,-3.9926977204149585,-0.2347913819649362,-2.814606470826851,-0.49554066067962155,-3.631478884042436,-0.1899599565068768
91.0,0.5,-3.551197491715227,-0.2851654783581486,-2.7416500081196857,-0.5068223294205898,-3.3462910166107402,-0.23002910064764692
91.0,0.6000000000000001,-3.141938039181637,-0.32999040868601337,-2.6789934128287323,-0.518380550777884,-3.071019314388281,-0.2702704225199899
91.0,0.7000000000000001,-2.75861138486864,-0.36815633973546064,-2.6279348743170363,-0.5301575822734246,-2.8096635920639677,-0.31040233550685353
91.0,0.8,-2.396454361756126,-0.39855343829342105,-2.5895473605957617,-0.5420947152622677,-2.565977958720427,-0.350147054566097
91.0,0.9,-2.051802995213242,-0.42007187114682515,-2.5646411372606135,-0.5541327624627654,-2.3433811766165515,-0.38923379456565643
91.0,1.0,-1.7217927232558674,-0.4316018050826032,-2.553735309271242,-0.5662125466430754,-2.144876982091138,-0.4274018400963461
92.0,0.0,-6.166484535482599,-0.0,-3.7222004696944104,-0.41870686154856784,-3.1623924300102106,-0.1703704641566719
92.0,0.1,-5.483766604768453,-0.05813327385137442,-3.6826289126371368,-0.4240972462506304,-2.935475559014393,-0.19682639077084935
92.0,0.2,-4.893403857189417,-0.11521700013070797,-3.646590265854581,-0.429994841795198,-2.711316433592841,-0.22417461617950016
92.0,0.30000000000000004,-4.370949332503843,-0.17020163126595986,-3.614766543491749,-0.436371244734532,-2.492968653108095,-0.25222522808789655
92.0,0.4,-3.8998848143322378,-0.22203761968508906,-3.5877787157381715,-0.443195230352036,-2.2834982230926126,-0.28078146084535854
92.0,0.5,-3.468647551208962,-0.26967541781605486,-3.5661666308345032,-0.4504330071831796,-2.085912089711931,-0.3096419927750096
92.0,0.6000000000000001,-3.0689016060308743,-0.3120654780868164,-3.5503710985939607,-0.45804849571156747,-1.9030864147852253,-0.33860331025157897
92.0,0.7000000000000001,-2.694485633982614,-0.3481582529253327,-3.540718963896823,-0.4660036279287181,-1.737696977428906,-0.36746209629295545
92.0,0.8,-2.3407471910199256,-0.37690419475956294,-3.5374118750436736,-0.47425866428762375,-1.5921540542316235,-0.39601760718830964
92.0,0.9,-2.0041074740318447,-0.3972537560174663,-3.540519285231456,-0.48277252434012946,-1.4685439919500451,-0.42407399680969343
92.0,1.0,-1.6817685096770725,-0.4081573891270019,-3.5499760261916142,-0.49150312734867607,-1.368579452095069,-0.45144255093157093
93.0,0.0,-6.016016735657677,-0.0,-3.4980574728045504,-0.31251113606022,-3.4999509061393455,-0.3018461105216125
93.0,0.1,-5.349957739924147,-0.0549434373768391,-3.4627571577546887,-0.3138197000033174,-3.3811977459817486,-0.31827564506446576
93.0,0.2,-4.77400037732835,-0.10889491700765704,-3.4335431794423212,-0.3157717144700712,-3.2672581544575503,-0.33519070966539977
93.0,0.30000000000000004,-4.264294215569117,-0.16086248114643265,-3.4110213123284403,-0.3183581525354086,-3.1596756707642295,-0.35247438157971034
93.0,0.4,-3.8047240976862056,-0.20985417204714474,-3.3956661412373546,-0.32156656015201435,-3.0599522372851755,-0.3700057383026878
93.0,0.5,-3.3840094138074432,-0.2548780319637722,-3.387804423145692,-0.32538115588734373,-2.9695134163239283,-0.3876612658191456
93.0,0.6000000000000001,-2.994017631234285,-0.2949421031502938,-3.3876035184849957,-0.32978296015804154,-2.8896745373835957,-0.40531630797626694
93.0,0.7000000000000001,-2.6287377475373757,-0.32905442786068834,-3.395065464461747,-0.33474995251941864,-2.8216088967255692,-0.42284653131705263
93.0,0.8,-2.2836308425149547,-0.35622304834893476,-3.4100269836798214,-0.34025725512438626,-2.766319083096663,-0.44012938344884955
93.0,0.9,-1.9552054390887448,-0.3754560068690118,-3.432165423490935,-0.3462773403436932,-2.724612408215555,-0.45704551899357443
93.0,1.0,-1.6407318369975479,-0.3857613456748984,-3.461010324371572,-0.35278025991193485,-2.697081282958737,-0.4734801713284193
94.0,0.0,-5.862264774222229,-0.0,-3.3839354392838046,-0.23683910164039662,-4.258131858443734,-0.32827909431524593
94.0,0.1,-5.213228317076196,-0.05189830739880301,-3.34634574527008,-0.2353976381159652,-4.213657688729187,-0.3362674719434638
94.0,0.2,-4.651990756318285,-0.10285963432300373,-3.3157476228724176,-0.23469506321952827,-4.173079740679027,-0.34457811136291605
94.0,0.30000000000000004,-4.155311207610462,-0.15194700029799998,-3.292785872537378,-0.23473532602147018,-4.136953897294726,-0.35315394392199706
94.0,0.4,-3.7074863707243284,-0.19822342484918937,-3.2779521975152592,-0.23551853861533795,-4.105786716756551,-0.3619351959902714
